"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","SONDE1"
"TIMESTAMP","RECORD","Temp_C","SpCond_mS","Sal","TDS_ppt","pH","ORP_mV","DO_percent","DO_ppm","Turb_NTU","Chl_ppb","PC_ppb"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-07-13 00:00:20",694,22.44,0.328,0.16,0.21,7.91,359.3,94.9,8.22,187.7,4.15,0.02
"2020-07-13 01:00:20",695,22.41,0.326,0.16,0.21,7.91,358,95.1,8.24,221.9,4.3,0.1
"2020-07-13 02:00:20",696,22.4,0.325,0.15,0.21,7.91,361,95,8.23,221.4,4.2,0.13
"2020-07-13 03:00:20",697,22.38,0.325,0.15,0.21,7.9,367.4,95,8.24,264.9,4.01,0.27
"2020-07-13 04:00:20",698,22.37,0.325,0.15,0.21,7.91,367,94.9,8.23,270.7,4.51,0.35
"2020-07-13 05:00:20",699,22.37,0.325,0.15,0.21,7.9,370.6,94.7,8.22,356.4,4.83,0.47
"2020-07-13 06:00:20",700,22.36,0.326,0.16,0.21,7.9,372.7,94.6,8.21,394.3,4.99,0.59
"2020-07-13 07:00:20",701,22.35,0.328,0.16,0.21,7.89,375.9,94.3,8.19,394.4,4.9,0.68
"2020-07-13 08:00:20",702,22.34,0.328,0.16,0.21,7.88,378.6,94.2,8.18,398,4.94,0.64
"2020-07-13 09:00:20",703,22.33,0.33,0.16,0.21,7.89,376.3,94.1,8.17,403.1,4.85,0.58
"2020-07-13 10:00:20",704,22.35,0.332,0.16,0.22,7.88,375.6,94.1,8.16,391.1,4.72,0.52
"2020-07-13 11:00:20",705,22.38,0.335,0.16,0.22,7.88,371.8,94.3,8.18,341.1,4.55,0.42
"2020-07-13 12:00:20",706,22.39,0.339,0.16,0.22,7.89,368.9,94.4,8.18,317.7,4.41,0.38
"2020-07-13 13:00:20",707,22.44,0.341,0.16,0.22,7.88,360.8,94.5,8.19,323.5,4.35,0.32
"2020-07-13 14:00:20",708,22.52,0.344,0.16,0.22,7.89,356,94.5,8.17,316.9,4.41,0.34
"2020-07-13 15:00:20",709,22.62,0.346,0.17,0.22,7.89,357.8,94.4,8.15,317.6,4.51,0.34
"2020-07-13 16:00:20",710,22.69,0.348,0.17,0.23,7.88,349.6,94.2,8.12,371.2,4.65,0.48
"2020-07-13 17:00:20",711,22.74,0.345,0.16,0.22,7.87,359.2,94,8.1,360.8,4.61,0.45
"2020-07-13 18:00:20",712,22.75,0.346,0.16,0.22,7.88,363.6,93.8,8.08,418.1,4.86,0.47
"2020-07-13 19:00:20",713,22.71,0.344,0.16,0.22,7.87,366.8,93.7,8.08,363.9,4.49,0.47
"2020-07-13 20:00:20",714,22.66,0.343,0.16,0.22,7.86,372.2,93.6,8.07,386.2,4.7,0.51
"2020-07-13 21:00:20",715,22.6,0.342,0.16,0.22,7.86,372.9,93.4,8.07,390.2,4.71,0.45
"2020-07-13 22:00:20",716,22.54,0.34,0.16,0.22,7.86,375.6,93.3,8.07,396.8,4.63,0.47
"2020-07-13 23:00:20",717,22.49,0.339,0.16,0.22,7.84,377.8,93.3,8.08,379.8,4.6,0.44
"2020-07-14 00:00:20",718,22.44,0.338,0.16,0.22,7.86,379.2,93.4,8.1,364.1,4.65,0.49
"2020-07-14 01:00:20",719,22.41,0.336,0.16,0.22,7.85,381,93.6,8.11,400.7,4.55,0.43
"2020-07-14 02:00:20",720,22.4,0.336,0.16,0.22,7.86,380.2,93.7,8.13,347.9,4.51,0.41
"2020-07-14 03:00:20",721,22.37,0.336,0.16,0.22,7.87,375.9,93.9,8.14,345.7,4.48,0.42
"2020-07-14 04:00:20",722,22.36,0.336,0.16,0.22,7.89,376,94,8.15,328.9,4.48,0.39
"2020-07-14 05:00:20",723,22.35,0.337,0.16,0.22,7.88,378.6,94.4,8.19,320.5,4.25,0.32
"2020-07-14 06:00:20",724,22.34,0.338,0.16,0.22,7.89,377.5,94.4,8.19,299.7,4.37,0.32
"2020-07-14 07:00:20",725,22.34,0.339,0.16,0.22,7.89,378.2,94.5,8.2,268.6,4.45,0.25
"2020-07-14 08:00:20",726,22.37,0.341,0.16,0.22,7.9,372.9,94.7,8.21,261.3,4.01,0.21
"2020-07-14 09:00:20",727,22.43,0.342,0.16,0.22,7.91,371.2,94.8,8.21,267.7,4.16,0.21
"2020-07-14 10:00:20",728,22.53,0.344,0.16,0.22,7.91,367.6,95,8.21,225.1,3.8,0.12
"2020-07-14 11:00:20",729,22.63,0.345,0.16,0.22,7.92,361.7,95.2,8.21,241.4,4.07,0.09
"2020-07-14 12:00:20",730,22.75,0.346,0.17,0.23,7.92,353.5,95.4,8.21,208.5,3.95,0.07
"2020-07-14 13:00:20",731,22.84,0.347,0.17,0.23,7.92,349.8,95.7,8.23,227.6,3.88,-0.05
"2020-07-14 14:00:20",732,22.92,0.347,0.17,0.23,7.92,344.6,95.8,8.23,205.5,3.87,-0.05
"2020-07-14 15:00:20",733,22.93,0.346,0.16,0.22,7.91,343,96,8.24,196.8,3.88,-0.05
"2020-07-14 16:00:20",734,22.98,0.345,0.16,0.22,7.91,344.2,96.1,8.24,189.2,3.85,-0.1
"2020-07-14 17:00:20",735,22.96,0.344,0.16,0.22,7.91,345,96.3,8.26,189.7,3.75,-0.1
"2020-07-14 18:00:20",736,22.91,0.343,0.16,0.22,7.92,345.3,96.4,8.28,183,3.75,-0.14
"2020-07-14 19:00:20",737,22.85,0.344,0.16,0.22,7.92,347.7,96.4,8.29,161.1,3.77,-0.12
"2020-07-14 20:00:20",738,22.79,0.346,0.16,0.22,7.93,353,96.5,8.31,170.2,3.7,-0.12
"2020-07-14 21:00:20",739,22.76,0.348,0.17,0.23,7.93,357.4,96.6,8.32,138.7,3.7,-0.16
"2020-07-14 22:00:20",740,22.74,0.351,0.17,0.23,7.95,357.1,96.9,8.35,143.4,3.73,-0.22
"2020-07-14 23:00:20",741,22.74,0.347,0.17,0.23,7.96,357.2,97.1,8.36,132.1,3.69,-0.17
"2020-07-15 00:00:20",742,22.73,0.35,0.17,0.23,7.97,359.1,97.3,8.38,143.9,3.62,-0.23
"2020-07-15 01:00:20",743,22.73,0.353,0.17,0.23,7.98,361.2,97.4,8.39,126.2,3.72,-0.23
"2020-07-15 02:00:20",744,22.74,0.355,0.17,0.23,7.98,355.2,97.5,8.39,119,3.63,-0.23
"2020-07-15 03:00:20",745,22.73,0.356,0.17,0.23,7.97,355.8,97.5,8.4,112.8,3.7,-0.25
"2020-07-15 04:00:20",746,22.73,0.357,0.17,0.23,7.99,355.6,97.5,8.4,110.4,3.63,-0.27
"2020-07-15 05:00:20",747,22.72,0.357,0.17,0.23,7.97,355.5,97.4,8.39,92.7,3.85,-0.28
"2020-07-15 06:00:20",748,22.71,0.357,0.17,0.23,7.99,357,97.3,8.38,118.5,3.65,-0.29
"2020-07-15 07:00:20",749,22.7,0.357,0.17,0.23,7.98,357.6,97.1,8.37,98.3,3.59,-0.28
"2020-07-15 08:00:20",750,22.67,0.356,0.17,0.23,7.97,349.2,97.1,8.37,95.4,3.48,-0.27
"2020-07-15 09:00:20",751,22.65,0.355,0.17,0.23,7.97,349.2,97,8.37,92.1,3.59,-0.29
"2020-07-15 10:00:20",752,22.64,0.354,0.17,0.23,7.96,347.4,97,8.37,92.3,3.43,-0.33
"2020-07-15 11:00:20",753,22.59,0.352,0.17,0.23,7.96,346.1,97,8.38,89,3.47,-0.29
"2020-07-15 12:00:20",754,22.6,0.349,0.17,0.23,7.96,341,97.1,8.39,89.3,3.45,-0.32
"2020-07-15 13:00:20",755,22.58,0.346,0.16,0.22,7.96,333,97.3,8.41,105.1,3.57,-0.26
"2020-07-15 14:00:20",756,22.55,0.341,0.16,0.22,7.96,331.4,97.5,8.43,90.2,3.44,-0.28
"2020-07-15 15:00:20",757,22.51,0.337,0.16,0.22,7.95,331.4,97.7,8.45,99.9,3.5,-0.28
"2020-07-15 16:00:20",758,22.48,0.334,0.16,0.22,7.94,330.9,97.9,8.47,98.1,3.49,-0.25
"2020-07-15 17:00:20",759,22.48,0.331,0.16,0.22,7.95,329.6,98,8.48,102.4,3.46,-0.28
"2020-07-15 18:00:20",760,22.44,0.33,0.16,0.21,7.96,330.9,98,8.49,122.8,3.45,-0.24
"2020-07-15 19:00:20",761,22.41,0.33,0.16,0.21,7.96,333.2,98,8.49,105.3,3.51,-0.19
"2020-07-15 20:00:20",762,22.39,0.33,0.16,0.21,7.96,334.3,97.8,8.48,131.2,3.75,-0.2
"2020-07-15 21:00:20",763,22.37,0.332,0.16,0.22,7.97,338.2,97.8,8.48,146.7,3.62,-0.18
"2020-07-15 22:00:20",764,22.37,0.333,0.16,0.22,7.96,342.4,97.6,8.46,133.9,3.75,-0.14
"2020-07-15 23:00:20",765,22.39,0.336,0.16,0.22,7.97,344.7,97.4,8.45,163.2,3.72,-0.11
"2020-07-16 00:00:20",766,22.42,0.338,0.16,0.22,7.97,344.7,97.2,8.43,147.9,3.79,-0.11
"2020-07-16 01:00:20",767,22.45,0.341,0.16,0.22,7.96,346.9,97.1,8.41,195.1,3.9,-0.05
"2020-07-16 02:00:20",768,22.48,0.341,0.16,0.22,7.96,346.2,96.9,8.39,162.6,3.95,-0.05
"2020-07-16 03:00:20",769,22.51,0.343,0.16,0.22,7.96,346.3,96.7,8.37,170.8,4.04,-0.08
"2020-07-16 04:00:20",770,22.53,0.343,0.16,0.22,7.95,346.5,96.5,8.35,169,4.03,-0.05
"2020-07-16 05:00:20",771,22.56,0.343,0.16,0.22,7.95,343.9,96.3,8.33,193.6,4.18,-0.08
"2020-07-16 06:00:20",772,22.57,0.342,0.16,0.22,7.95,342.8,96.2,8.31,170.5,4.12,-0.06
"2020-07-16 07:00:20",773,22.58,0.341,0.16,0.22,7.94,342.4,96,8.29,169.5,4.09,-0.07
"2020-07-16 08:00:20",774,22.59,0.339,0.16,0.22,7.94,342.5,95.9,8.28,164.5,4.26,-0.01
"2020-07-16 09:00:20",775,22.6,0.334,0.16,0.22,7.93,341.9,95.9,8.28,171.3,4.14,-0.06
"2020-07-16 10:00:20",776,22.61,0.315,0.15,0.2,7.92,341,95.9,8.28,205.8,4.69,0
"2020-07-16 11:00:20",777,22.63,0.311,0.15,0.2,7.92,342.8,95.9,8.28,160.7,4.09,-0.04
"2020-07-16 12:00:20",778,22.64,0.309,0.15,0.2,7.91,340.7,96,8.29,183.8,4.27,-0.05
"2020-07-16 13:00:20",779,22.65,0.304,0.14,0.2,7.89,343.8,96.1,8.29,210.2,4.35,-0.05
"2020-07-16 14:00:20",780,22.65,0.303,0.14,0.2,7.89,344.9,96.1,8.29,176.5,4.13,-0.07
"2020-07-16 15:00:20",781,22.64,0.304,0.14,0.2,7.89,348.5,96.1,8.29,148.1,4.25,-0.02
"2020-07-16 16:00:20",782,22.61,0.297,0.14,0.19,7.88,350.6,96.1,8.3,192.2,4.48,-0.04
"2020-07-16 17:00:20",783,22.57,0.302,0.14,0.2,7.88,354.8,96.1,8.31,157.7,4.53,-0.06
"2020-07-16 18:00:20",784,22.54,0.303,0.14,0.2,7.88,357.6,96,8.3,174.2,4.41,-0.05
"2020-07-16 19:00:20",785,22.52,0.298,0.14,0.19,7.86,361.8,95.7,8.28,157.2,4.59,-0.04
"2020-07-16 20:00:20",786,22.53,0.299,0.14,0.19,7.85,354.8,95.5,8.26,172,3.72,-0.04
"2020-07-16 21:00:20",787,22.65,0.296,0.14,0.19,7.87,335.1,95.4,8.23,233.8,4.28,0.15
"2020-07-16 22:00:20",788,22.76,0.295,0.14,0.19,7.85,321,95,8.18,229.4,4.49,0.14
"2020-07-16 23:00:20",789,22.9,0.29,0.14,0.19,7.85,330.4,94.6,8.13,202.5,4.47,0.06
"2020-07-17 00:00:20",790,22.96,0.287,0.14,0.19,7.84,340,94.3,8.09,198.5,4.73,0.02
"2020-07-17 01:00:20",791,23.01,0.289,0.14,0.19,7.84,348.5,94,8.06,178.4,4.9,-0.03
"2020-07-17 02:00:20",792,23.07,0.289,0.14,0.19,7.84,350.8,93.9,8.04,181,5.05,-0.04
"2020-07-17 03:00:20",793,23.1,0.287,0.14,0.19,7.83,351.4,93.9,8.03,270.3,5.04,0.02
"2020-07-17 04:00:20",794,23.13,0.271,0.13,0.18,7.84,353.2,94,8.04,214.9,5.16,0.08
"2020-07-17 05:00:20",795,23.13,0.269,0.13,0.17,7.84,352.9,94.3,8.06,191.9,4.95,-0.01
"2020-07-17 06:00:20",796,23.12,0.265,0.13,0.17,7.85,350.4,94.5,8.08,195.8,4.9,-0.05
"2020-07-17 07:00:20",797,23.12,0.264,0.12,0.17,7.85,348.7,94.6,8.09,173.6,4.86,-0.05
"2020-07-17 08:00:20",798,23.12,0.259,0.12,0.17,7.85,343.4,94.6,8.09,158.3,4.23,-0.1
"2020-07-17 09:00:20",799,23.12,0.253,0.12,0.16,7.86,343.8,94.9,8.11,177.5,4.55,-0.09
"2020-07-17 10:00:20",800,23.12,0.246,0.12,0.16,7.86,341.6,94.9,8.12,190.3,5.12,-0.04
"2020-07-17 11:00:20",801,23.13,0.244,0.12,0.16,7.86,341.8,94.9,8.12,183.8,4.7,-0.05
"2020-07-17 12:00:20",802,23.14,0.244,0.12,0.16,7.86,340.4,94.9,8.11,222.4,4.79,-0.03
"2020-07-17 13:00:20",803,23.15,0.243,0.11,0.16,7.85,341.8,94.4,8.07,218.7,4.19,0.04
"2020-07-17 14:00:20",804,23.14,0.242,0.11,0.16,7.85,341.4,94.1,8.05,251.7,4.95,0.18
"2020-07-17 15:00:20",805,23.12,0.239,0.11,0.16,7.85,341.2,93.9,8.03,294.3,5.43,0.26
"2020-07-17 16:00:20",806,23.11,0.237,0.11,0.15,7.85,344.4,93.9,8.04,283,5.17,0.25
"2020-07-17 17:00:20",807,23.09,0.237,0.11,0.15,7.87,344.4,94.2,8.06,290.4,5.3,0.26
"2020-07-17 18:00:20",808,23.06,0.237,0.11,0.15,7.86,343.4,94.4,8.08,294.7,5.49,0.18
"2020-07-17 19:00:20",809,23.04,0.237,0.11,0.15,7.86,342.8,95,8.14,256.3,5.23,0.15
"2020-07-17 20:00:20",810,23.03,0.237,0.11,0.15,7.85,342.3,94.8,8.12,225.9,5.02,0.12
"2020-07-17 21:00:20",811,23.01,0.237,0.11,0.15,7.84,344.8,94.8,8.12,225.8,5.15,0.07
"2020-07-17 22:00:20",812,22.99,0.237,0.11,0.15,7.83,346.8,94.6,8.11,222.6,5.12,0.06
"2020-07-17 23:00:20",813,22.98,0.237,0.11,0.15,7.81,347.7,94.3,8.08,210,5.12,0.06
"2020-07-18 00:00:20",814,22.96,0.237,0.11,0.15,7.82,344.2,94.1,8.08,217.7,5.07,0.09
"2020-07-18 01:00:20",815,22.93,0.237,0.11,0.15,7.81,350,93.8,8.05,222.3,5.12,0.07
"2020-07-18 02:00:20",816,22.89,0.238,0.11,0.15,7.8,353.6,93.6,8.04,221.4,5.01,0.1
"2020-07-18 03:00:20",817,22.84,0.237,0.11,0.15,7.8,349,93.4,8.03,222.5,5.08,0.09
"2020-07-18 04:00:20",818,22.78,0.237,0.11,0.15,7.8,352.1,93.4,8.04,233.6,5.26,0.09
"2020-07-18 05:00:20",819,22.72,0.236,0.11,0.15,7.81,353,93.6,8.07,229.6,5.04,0.11
"2020-07-18 06:00:20",820,22.66,0.236,0.11,0.15,7.8,354.6,93.9,8.11,201.2,5.12,0.06
"2020-07-18 07:00:20",821,22.62,0.235,0.11,0.15,7.8,355.7,94.2,8.13,198.9,4.6,0.05
"2020-07-18 08:00:20",822,22.6,0.234,0.11,0.15,7.81,355,94.3,8.15,193,4.86,0.02
"2020-07-18 09:00:20",823,22.6,0.233,0.11,0.15,7.8,355.7,94.3,8.15,191.4,4.91,0.02
"2020-07-18 10:00:20",824,22.64,0.232,0.11,0.15,7.8,351.2,94.2,8.13,191.3,4.86,0.01
"2020-07-18 11:00:20",825,22.68,0.232,0.11,0.15,7.8,352,94.2,8.13,192.1,4.91,0
"2020-07-18 12:00:20",826,22.72,0.231,0.11,0.15,7.79,353.6,93.9,8.1,234.8,4.9,0.03
"2020-07-18 13:00:20",827,22.78,0.231,0.11,0.15,7.8,353.3,93.7,8.07,194.4,5.01,0.05
"2020-07-18 14:00:20",828,22.78,0.23,0.11,0.15,7.79,355.2,93.8,8.08,215.9,5.14,0.06
"2020-07-18 15:00:20",829,22.8,0.23,0.11,0.15,7.78,355.8,94,8.09,219.7,4.89,0.06
"2020-07-18 16:00:20",830,22.82,0.23,0.11,0.15,7.79,357.4,94.1,8.09,196.1,5.19,0.03
"2020-07-18 17:00:20",831,22.83,0.23,0.11,0.15,7.79,356.4,94.2,8.1,207,4.98,0.03
"2020-07-18 18:00:20",832,22.8,0.23,0.11,0.15,7.8,360.5,94.6,8.14,180.4,4.64,-0.02
"2020-07-18 19:00:20",833,22.8,0.231,0.11,0.15,7.8,363.2,94.6,8.14,178.4,5.06,-0.02
"2020-07-18 20:00:20",834,22.78,0.23,0.11,0.15,7.79,351.9,94.7,8.16,171.9,4.93,0.01
"2020-07-18 21:00:20",835,22.78,0.231,0.11,0.15,7.79,360.6,94.8,8.16,177.5,4,-0.04
"2020-07-18 22:00:20",836,22.78,0.231,0.11,0.15,7.79,364.4,94.6,8.14,164,4.85,-0.04
"2020-07-18 23:00:20",837,22.76,0.232,0.11,0.15,7.79,363.8,95,8.18,160.8,4.73,-0.04
"2020-07-19 00:00:20",838,22.74,0.232,0.11,0.15,7.79,369.2,95,8.19,153.5,4.78,-0.09
"2020-07-19 01:00:20",839,22.73,0.232,0.11,0.15,7.79,364.2,95.1,8.19,160.4,4.67,-0.09
"2020-07-19 02:00:20",840,22.71,0.233,0.11,0.15,7.8,367.8,95.1,8.2,184.4,4.51,-0.04
"2020-07-19 03:00:20",841,22.7,0.233,0.11,0.15,7.81,369.9,95.3,8.22,158,4.6,-0.08
"2020-07-19 04:00:20",842,22.69,0.233,0.11,0.15,7.69,370.9,95.2,8.21,158.6,4.44,-0.12
"2020-07-19 05:00:20",843,22.68,0.232,0.11,0.15,7.69,372,95.3,8.22,158.6,4.65,-0.08
"2020-07-19 06:00:20",844,22.67,0.232,0.11,0.15,7.81,371,95.3,8.22,155.2,4.53,-0.11
"2020-07-19 07:00:20",845,22.65,0.232,0.11,0.15,7.79,372.6,95.5,8.24,147.4,4.47,-0.12
"2020-07-19 08:00:20",846,22.65,0.232,0.11,0.15,7.81,372.5,95.7,8.26,152.1,4.6,-0.11
"2020-07-19 09:00:20",847,22.67,0.229,0.11,0.15,7.79,371.7,96,8.28,177.6,4.39,-0.11
"2020-07-19 10:00:20",848,22.69,0.228,0.11,0.15,7.8,370.6,96.3,8.3,153.1,4.12,-0.07
"2020-07-19 11:00:20",849,22.74,0.226,0.11,0.15,7.78,363.9,96.5,8.31,155.4,4.36,-0.12
"2020-07-19 12:00:20",850,22.8,0.224,0.11,0.15,7.8,362.3,96.5,8.31,163,4.21,-0.12
"2020-07-19 13:00:20",851,22.87,0.223,0.1,0.14,7.8,359,96.7,8.31,149.3,4.37,-0.13
"2020-07-19 14:00:20",852,22.89,0.222,0.1,0.14,7.8,355.1,97.1,8.34,157.4,3.86,-0.16
"2020-07-19 15:00:20",853,22.91,0.221,0.1,0.14,7.81,355.2,97.1,8.34,161,4.13,-0.18
"2020-07-19 16:00:20",854,22.95,0.22,0.1,0.14,7.82,353.6,97.2,8.34,142,4.06,-0.19
"2020-07-19 17:00:20",855,22.95,0.22,0.1,0.14,7.82,355.2,97.2,8.34,161.7,4.2,-0.19
"2020-07-19 18:00:20",856,22.93,0.22,0.1,0.14,7.82,358.7,97.1,8.33,133.5,4.07,-0.18
"2020-07-19 19:00:20",857,22.87,0.21,0.1,0.14,7.81,361.1,96.9,8.33,137.7,4.13,-0.19
"2020-07-19 20:00:20",858,22.83,0.209,0.1,0.14,7.81,364.3,96.7,8.32,175.1,4.18,-0.19
"2020-07-19 21:00:20",859,22.78,0.209,0.1,0.14,7.82,365.7,96.7,8.33,137.6,4.11,-0.2
"2020-07-19 22:00:20",860,22.76,0.208,0.1,0.14,7.81,360.6,96.5,8.31,142,4.02,-0.15
"2020-07-19 23:00:20",861,22.75,0.207,0.1,0.13,7.82,370.1,96.3,8.29,138.2,4.1,-0.16
"2020-07-20 00:00:20",862,22.74,0.207,0.1,0.13,7.81,372.1,96.4,8.3,135.7,4.15,-0.16
"2020-07-20 01:00:20",863,22.72,0.207,0.1,0.13,7.81,373.1,96.1,8.29,142,4.05,-0.16
"2020-07-20 02:00:20",864,22.7,0.201,0.09,0.13,7.81,371.8,96.4,8.31,139.7,3.97,-0.12
"2020-07-20 03:00:20",865,22.68,0.2,0.09,0.13,7.83,375.8,96.3,8.31,169.7,4.1,-0.12
"2020-07-20 04:00:20",866,22.66,0.178,0.08,0.12,7.83,377.9,96.4,8.32,148.7,4.19,-0.1
"2020-07-20 05:00:20",867,22.64,0.177,0.08,0.12,7.84,380.3,96.5,8.33,172.5,4.03,-0.09
"2020-07-20 06:00:20",868,22.62,0.177,0.08,0.12,7.84,380.7,96.5,8.33,165.3,3.98,-0.08
"2020-07-20 07:00:20",869,22.61,0.178,0.08,0.12,7.85,381.1,96.5,8.33,203.1,4.01,-0.08
"2020-07-20 08:00:20",870,22.62,0.178,0.08,0.12,7.85,377.2,96.6,8.35,184.9,4.12,-0.07
"2020-07-20 09:00:20",871,22.64,0.178,0.08,0.12,7.85,376.1,96.6,8.34,186,3.95,-0.07
"2020-07-20 10:00:20",872,22.67,0.176,0.08,0.11,7.86,375,96.8,8.35,177.9,3.97,-0.08
"2020-07-20 11:00:20",873,22.72,0.176,0.08,0.11,7.85,371.4,96.9,8.35,161.3,4.07,-0.07
"2020-07-20 12:00:20",874,22.79,0.174,0.08,0.11,7.76,368.5,97.1,8.36,203.6,3.88,-0.09
"2020-07-20 13:00:20",875,22.79,0.174,0.08,0.11,7.87,367.8,97.2,8.37,181,3.89,-0.08
"2020-07-20 14:00:20",876,22.77,0.173,0.08,0.11,7.87,367.3,97.2,8.37,173.8,3.9,-0.09
"2020-07-20 15:00:20",877,22.76,0.172,0.08,0.11,7.86,367.9,97.2,8.37,184.5,3.89,-0.09
"2020-07-20 16:00:20",878,22.76,0.172,0.08,0.11,7.86,369.4,97.2,8.37,198.2,4,-0.05
"2020-07-20 17:00:20",879,22.76,0.171,0.08,0.11,7.87,366.2,97.2,8.37,194.8,3.97,-0.05
"2020-07-20 18:00:20",880,22.76,0.171,0.08,0.11,7.86,368.9,97.1,8.36,184.7,4.03,-0.04
"2020-07-20 19:00:20",881,22.74,0.171,0.08,0.11,7.87,370.6,97,8.36,216.3,3.93,-0.05
"2020-07-20 20:00:20",882,22.69,0.171,0.08,0.11,7.87,370.8,96.9,8.35,191,4,-0.04
"2020-07-20 21:00:20",883,22.66,0.171,0.08,0.11,7.86,370.9,96.7,8.35,198.8,3.96,0.03
"2020-07-20 22:00:20",884,22.64,0.171,0.08,0.11,7.87,374.1,96.6,8.34,196,3.9,-0.06
"2020-07-20 23:00:20",885,22.62,0.17,0.08,0.11,7.86,377.5,96.7,8.35,189.7,3.88,-0.02
"2020-07-21 00:00:20",886,22.61,0.17,0.08,0.11,7.85,378.3,96.8,8.36,179,3.98,-0.04
"2020-07-21 01:00:20",887,22.61,0.169,0.08,0.11,7.87,379.7,96.9,8.37,189.9,3.9,-0.04
"2020-07-21 02:00:20",888,22.61,0.168,0.08,0.11,7.86,381.2,97,8.38,186.5,3.77,-0.06
"2020-07-21 03:00:20",889,22.62,0.168,0.08,0.11,7.87,380.3,97,8.38,171.7,3.87,-0.03
"2020-07-21 04:00:20",890,22.62,0.168,0.08,0.11,7.88,378.6,97.2,8.39,173.5,3.82,-0.06
"2020-07-21 05:00:20",891,22.62,0.168,0.08,0.11,7.86,379,97.3,8.4,175.1,3.78,-0.06
"2020-07-21 06:00:20",892,22.61,0.168,0.08,0.11,7.89,376.3,97.3,8.4,151.2,3.74,-0.11
"2020-07-21 07:00:20",893,22.6,0.168,0.08,0.11,7.87,376.9,97.5,8.42,149.1,3.73,-0.13
"2020-07-21 08:00:20",894,22.6,0.168,0.08,0.11,7.89,375.9,97.7,8.44,153,3.67,-0.15
"2020-07-21 09:00:20",895,22.62,0.166,0.08,0.11,7.8,374.1,97.8,8.45,137.6,3.68,-0.15
"2020-07-21 10:00:20",896,22.65,0.166,0.08,0.11,7.91,369.8,98.2,8.48,136.4,3.66,-0.2
"2020-07-21 11:00:20",897,22.68,0.166,0.08,0.11,7.91,366.1,98.4,8.49,126.2,3.55,-0.19
"2020-07-21 12:00:20",898,22.7,0.166,0.08,0.11,7.92,363.3,98.7,8.51,132.1,3.56,-0.23
"2020-07-21 13:00:20",899,22.72,0.166,0.08,0.11,7.92,360.2,98.8,8.52,130.1,3.49,-0.21
"2020-07-21 14:00:20",900,22.66,0.165,0.08,0.11,7.92,360.4,98.9,8.54,135.1,3.56,-0.22
"2020-07-21 15:00:20",901,22.64,0.165,0.08,0.11,7.92,362.6,98.9,8.54,121.3,3.49,-0.23
"2020-07-21 16:00:20",902,22.59,0.165,0.08,0.11,7.92,364.6,98.9,8.55,126.9,3.55,-0.23
"2020-07-21 17:00:20",903,22.53,0.165,0.08,0.11,7.92,363.4,98.9,8.55,126.6,3.62,-0.19
"2020-07-21 18:00:20",904,22.47,0.164,0.08,0.11,7.92,367.5,98.9,8.56,123.2,3.59,-0.18
"2020-07-21 19:00:20",905,22.44,0.164,0.08,0.11,7.92,369.7,98.7,8.56,127.7,3.54,-0.2
"2020-07-21 20:00:20",906,22.4,0.164,0.08,0.11,7.9,368.4,98.7,8.56,137.4,3.61,-0.2
"2020-07-21 21:00:20",907,22.35,0.163,0.08,0.11,7.92,369.2,98.7,8.56,141.5,3.54,-0.19
"2020-07-21 22:00:20",908,22.31,0.163,0.08,0.11,7.9,371.4,98.5,8.56,129.7,3.54,-0.16
"2020-07-21 23:00:20",909,22.28,0.16,0.08,0.1,7.91,373.2,98.4,8.55,128.2,3.62,-0.16
"2020-07-22 00:00:20",910,22.25,0.16,0.07,0.1,7.91,376.4,98.3,8.55,141.4,3.59,-0.14
"2020-07-22 01:00:20",911,22.22,0.159,0.07,0.1,7.91,378.2,98.2,8.55,154.7,3.55,-0.12
"2020-07-22 02:00:20",912,22.18,0.158,0.07,0.1,7.92,379,98.1,8.55,132.8,3.6,-0.1
"2020-07-22 03:00:20",913,22.15,0.157,0.07,0.1,7.93,378.5,98.2,8.56,139.4,3.65,-0.09
"2020-07-22 04:00:20",914,22.11,0.154,0.07,0.1,7.92,378.1,98.1,8.56,155.3,3.65,-0.11
"2020-07-22 05:00:20",915,22.08,0.154,0.07,0.1,7.93,378.1,98.1,8.56,143.3,3.56,-0.08
"2020-07-22 06:00:20",916,22.04,0.153,0.07,0.1,7.93,377.8,98.2,8.58,130.7,3.65,-0.11
"2020-07-22 07:00:20",917,22,0.138,0.06,0.09,7.93,378,98.2,8.58,140.1,3.53,-0.1
"2020-07-22 08:00:20",918,21.97,0.136,0.06,0.09,7.94,377.3,98.2,8.59,126.5,3.53,-0.12
"2020-07-22 09:00:20",919,21.95,0.136,0.06,0.09,7.95,375.6,98.4,8.61,140.4,3.48,-0.14
"2020-07-22 10:00:20",920,21.93,0.135,0.06,0.09,7.95,371.3,98.6,8.63,117.4,3.45,-0.15
"2020-07-22 11:00:20",921,21.92,0.135,0.06,0.09,7.96,368.1,99.1,8.67,108.2,3.4,-0.18
"2020-07-22 12:00:20",922,21.94,0.135,0.06,0.09,7.96,364.1,99.1,8.68,106,3.36,-0.2
